,precio_m2,superficie_total,categoria,dormitorios,baños,cocheras,colonia,alcaldia,dist_metro
3729,35688.622754491014,167.0,casa,2.0,4.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11359.755926702584
3730,29810.0,200.0,casa,2.0,2.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3731,26428.571428571428,140.0,casa,3.0,3.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10757.941065475605
3732,37509.8814229249,253.0,casa,4.0,4.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10215.765821869036
3733,44000.0,250.0,casa,3.0,3.0,4.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11523.768774535098
3734,48148.14814814815,135.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11974.656482225706
3735,54477.611940298506,134.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10524.611753084353
3736,64204.545454545456,264.0,casa,3.0,4.5,4.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10694.79260327092
3737,95000.0,70.0,casa,2.0,3.5,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11934.038487068754
3738,96000.0,50.0,casa,2.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11936.895336016603
3739,95000.0,70.0,casa,2.0,3.5,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11934.038487068754
3740,35866.386166555494,194.89,casa,3.0,4.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10624.028934218075
3741,36995.88477366256,243.0,casa,3.0,4.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10524.611753084353
3742,35696.04191616766,167.0,casa,2.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3743,35696.04191616766,167.0,casa,2.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11356.747986768149
3744,41000.0,100.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11523.768774535098
3745,32867.13286713287,143.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10946.816632620981
3746,28571.42857142857,2800.0,casa,4.0,9.0,8.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11523.768774535098
3747,67659.5744680851,235.0,casa,3.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,12260.880590334697
3748,53240.74074074074,108.0,casa,3.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10465.05261979384
3749,39047.619047619046,105.0,casa,2.0,2.0,0.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11006.64691722106
3750,27669.90291262136,206.0,casa,3.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11097.740279065069
3751,31931.464174454828,963.0,casa,4.0,6.0,4.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10980.912341629359
3752,61728.39506172839,162.0,casa,3.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10592.970999649708
3753,20095.23809523809,210.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3754,58208.9552238806,134.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,10422.890114358064
3755,30232.558139534885,172.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11415.19159227656
3756,,0.0,casa,2.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3757,53773.58490566038,106.0,casa,3.0,4.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11633.402303871193
3758,30750.0,400.0,casa,3.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11384.70798289241
3759,,0.0,casa,2.0,3.0,3.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11006.64691722106
3760,36000.0,175.0,casa,3.0,2.5,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3761,23333.33333333333,270.0,casa,2.0,3.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3762,82666.66666666667,75.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3763,78000.0,50.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11375.890920028782
3764,27513.227513227517,189.0,casa,2.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11349.211751276825
3765,25661.375661375663,189.0,casa,2.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11898.32618838299
3766,58910.89108910891,101.0,casa,3.0,2.5,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3767,38000.0,1000.0,casa,5.0,5.0,14.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3768,25370.37037037037,270.0,casa,2.0,2.0,0.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11961.32449635265
3769,13871.559633027522,109.0,casa,3.0,2.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3770,13511.90476190476,336.0,casa,3.0,3.0,2.0,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,11535.289828563053
3771,55769.230769230766,260.0,departamento,3.0,2.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1993.7235404334308
3772,35681.818181818184,220.0,departamento,3.0,2.0,1.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1802.2329664376373
3773,44672.13114754098,244.0,departamento,3.0,2.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,2047.3632312215002
3774,90441.17283950618,162.0,departamento,3.0,3.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1873.5044010447646
3775,35681.818181818184,220.0,departamento,3.0,2.0,1.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1802.2329664376373
3776,90441.17283950618,162.0,departamento,3.0,3.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1873.5044010447646
3777,90441.17283950618,162.0,departamento,3.0,3.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1873.5044010447646
3778,36363.63636363636,220.0,departamento,3.0,2.0,1.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1810.0752557041146
3779,44672.13114754098,244.0,departamento,3.0,2.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,2047.3632312215002
3780,90441.17283950618,162.0,departamento,3.0,3.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1873.5044010447646
3781,36363.63636363636,220.0,departamento,3.0,2.0,1.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1810.0752557041146
3782,80181.81818181818,165.0,departamento,3.0,2.0,2.0,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,1877.9447677393914
3783,34652.77777777778,144.0,departamento,3.0,3.0,1.0,JUAREZ,CUAUHTEMOC,303.1674715919426
3784,46500.0,100.0,departamento,2.0,2.0,1.0,JUAREZ,CUAUHTEMOC,534.9269760433289
3785,50287.76978417266,139.0,departamento,2.0,2.0,2.0,JUAREZ,CUAUHTEMOC,587.3527161484366
3786,57142.857142857145,91.0,departamento,2.0,2.0,1.0,JUAREZ,CUAUHTEMOC,303.6592271148416
3787,81395.3488372093,86.0,departamento,1.0,2.0,1.0,JUAREZ,CUAUHTEMOC,600.7027394206758
3788,32000.0,100.0,departamento,3.0,1.0,1.0,JUAREZ,CUAUHTEMOC,153.00562812639728
3789,58050.0,98.0,departamento,3.0,2.0,2.0,JUAREZ,CUAUHTEMOC,217.90972410118331
3790,58050.0,98.0,departamento,3.0,2.0,2.0,JUAREZ,CUAUHTEMOC,217.90972410118331
3791,83333.33333333333,120.0,departamento,2.0,2.0,1.0,JUAREZ,CUAUHTEMOC,580.3938652700698
3792,32000.0,100.0,departamento,3.0,1.0,1.0,JUAREZ,CUAUHTEMOC,153.00562812639728
3793,38210.12068965517,58.0,departamento,2.0,1.0,1.0,VALLEJO PONIENTE,GUSTAVO A. MADERO,96.68079871668638
3794,12282.958199356914,311.0,casa,3.0,2.0,2.0,VALLEJO PONIENTE,GUSTAVO A. MADERO,361.5397852413307
3795,42051.28205128205,78.0,departamento,2.0,2.0,2.0,MIGUEL HIDALGO,ALVARO OBREGON,3680.0990243582137
3796,43589.74358974359,78.0,departamento,2.0,2.0,2.0,MIGUEL HIDALGO,ALVARO OBREGON,3680.0990243582137
3797,47169.81132075472,106.0,departamento,3.0,2.0,2.0,MIGUEL HIDALGO,ALVARO OBREGON,3672.2605135936965
3798,43589.74358974359,78.0,departamento,2.0,2.0,2.0,MIGUEL HIDALGO,ALVARO OBREGON,3680.0990243582137
3799,19951.92307692308,208.0,departamento,7.0,3.0,2.0,FUEGO NUEVO,IZTAPALAPA,981.7305450700769
3800,19951.92307692308,208.0,departamento,7.0,3.0,2.0,FUEGO NUEVO,IZTAPALAPA,981.7305450700769
3801,45202.020202020205,198.0,departamento,3.0,3.0,4.0,EL PARQUE DE COYOACAN (FRACC),COYOACAN,3017.1059348658305
3802,34509.80392156863,255.0,departamento,3.0,2.0,3.0,SAN CLEMENTE,ALVARO OBREGON,4085.9801509052277
3803,34509.80392156863,255.0,departamento,3.0,2.0,3.0,SAN CLEMENTE,ALVARO OBREGON,4085.9801509052277
3804,52397.260273972606,146.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,894.1754963104951
3805,58823.52941176471,85.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,810.4137877674501
3806,47435.89743589744,156.0,departamento,3.0,3.0,3.0,DEL VALLE I,BENITO JUAREZ,781.5576249085423
3807,47166.66666666666,180.0,departamento,3.0,2.0,3.0,DEL VALLE I,BENITO JUAREZ,956.6667885669555
3808,54370.28571428572,70.0,departamento,2.0,2.0,1.0,DEL VALLE I,BENITO JUAREZ,825.9840657286388
3809,107142.85714285714,70.0,departamento,4.0,4.0,2.0,DEL VALLE I,BENITO JUAREZ,888.2718453788209
3810,49426.66666666666,75.0,departamento,2.0,2.0,1.0,DEL VALLE I,BENITO JUAREZ,910.3181896806171
3811,33445.94594594595,148.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,560.5198066514305
3812,54370.28571428572,70.0,departamento,2.0,2.0,1.0,DEL VALLE I,BENITO JUAREZ,825.9840657286388
3813,50447.98666666666,75.0,departamento,2.0,2.0,1.0,DEL VALLE I,BENITO JUAREZ,910.3181896806171
3814,40909.09090909091,187.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,894.1754963104951
3815,38613.86138613861,101.0,departamento,2.0,1.0,1.0,DEL VALLE I,BENITO JUAREZ,926.2179465978897
3816,38613.86138613861,101.0,departamento,3.0,3.0,1.0,DEL VALLE I,BENITO JUAREZ,956.2565887856232
3817,86000.0,100.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,1127.710661289925
3818,49413.333333333336,75.0,departamento,2.0,2.0,1.0,DEL VALLE I,BENITO JUAREZ,910.3181896806171
3819,40867.5799086758,219.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,1117.6790216103439
3820,33445.94594594595,148.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,560.5198066514305
3821,35833.333333333336,120.0,departamento,2.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,629.9009541271214
3822,48387.096774193546,248.0,departamento,4.0,3.0,4.0,DEL VALLE I,BENITO JUAREZ,983.5125371456486
3823,47166.66666666666,180.0,departamento,3.0,2.0,3.0,DEL VALLE I,BENITO JUAREZ,956.6667885669555
3824,49934.21052631579,76.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,802.2077998156682
3825,33445.94594594595,148.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,560.5198066514305
3826,86000.0,100.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,1127.710661289925
3827,43965.51724137931,116.0,departamento,3.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,613.8952229057751
3828,40867.5799086758,219.0,departamento,3.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,1117.6790216103439
3829,64905.18072289157,83.0,departamento,2.0,2.0,2.0,DEL VALLE I,BENITO JUAREZ,625.2406373165039
3830,31217.391304347828,115.0,departamento,2.0,1.0,1.0,DEL VALLE I,BENITO JUAREZ,887.304811241946
3831,105309.73451327434,113.0,casa,4.0,3.0,2.0,DEL VALLE I,BENITO JUAREZ,719.6931969835896
3832,58735.294117647056,170.0,casa,3.0,4.0,3.0,DEL VALLE I,BENITO JUAREZ,984.3755049906653
3833,41463.41463414634,164.0,departamento,3.0,4.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9506.34317623847
3834,45182.48175182482,137.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9483.124719153933
3835,41463.41463414634,164.0,departamento,3.0,4.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9506.34317623847
3836,6842.105263157895,950.0,departamento,4.0,4.0,4.0,EL YAQUI,CUAJIMALPA DE MORELOS,9527.7495491594
3837,45182.48175182482,137.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9483.124719153933
3838,41319.444444444445,144.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9473.626254444227
3839,6842.105263157895,950.0,departamento,4.0,4.0,4.0,EL YAQUI,CUAJIMALPA DE MORELOS,9527.7495491594
3840,40833.333333333336,144.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9504.789577290987
3841,50534.75935828877,374.0,departamento,3.0,3.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9415.187862195324
3842,41319.444444444445,144.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9473.626254444227
3843,50534.75935828877,374.0,departamento,3.0,3.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9415.187862195324
3844,41631.944444444445,144.0,departamento,3.0,2.0,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9504.789577290987
3845,6842.105263157895,950.0,departamento,4.0,4.0,4.0,EL YAQUI,CUAJIMALPA DE MORELOS,9527.7495491594
3846,39634.14634146341,164.0,departamento,3.0,4.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9504.789577290987
3847,39634.14634146341,164.0,departamento,3.0,4.0,3.0,EL YAQUI,CUAJIMALPA DE MORELOS,9504.789577290987
3848,42993.63057324841,314.0,casa,3.0,3.5,2.0,EL YAQUI,CUAJIMALPA DE MORELOS,9621.87622881556
3849,35642.857142857145,70.0,departamento,2.0,1.0,1.0,SAN SIMON TICUMAC,BENITO JUAREZ,557.7923444039212
3850,42592.59259259259,81.0,departamento,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,888.30562964898
3851,42592.59259259259,81.0,departamento,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,888.30562964898
3852,42592.59259259259,81.0,departamento,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,888.30562964898
3853,39189.18918918919,259.0,casa,4.0,3.5,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3854,36286.919831223626,237.0,casa,4.0,4.0,3.0,SAN SIMON TICUMAC,BENITO JUAREZ,884.0064021900112
3855,36286.919831223626,237.0,casa,4.0,4.0,3.0,SAN SIMON TICUMAC,BENITO JUAREZ,884.0064021900112
3856,40476.19047619047,126.0,casa,3.0,2.0,1.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3857,42000.0,100.0,casa,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,673.0461915371858
3858,22083.33333333333,240.0,casa,4.0,2.0,0.0,SAN SIMON TICUMAC,BENITO JUAREZ,464.6730602418288
3859,10389.61038961039,231.0,casa,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3860,17761.910571428572,70.0,casa,3.0,3.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,628.9460049039322
3861,9162.55128205128,234.0,casa,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3862,45454.545454545456,330.0,casa,3.0,4.0,8.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3863,45454.545454545456,330.0,casa,3.0,4.0,8.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3864,10389.61038961039,231.0,casa,2.0,2.0,2.0,SAN SIMON TICUMAC,BENITO JUAREZ,591.0647812424621
3865,55952.38095238096,84.0,departamento,5.0,3.0,1.0,SAN IGNACIO (BARR),IZTAPALAPA,1069.2974085065
3866,55952.38095238096,84.0,casa,5.0,3.0,1.0,SAN IGNACIO (BARR),IZTAPALAPA,1069.2974085065
3867,60833.333333333336,120.0,casa,4.0,1.0,1.0,SAN IGNACIO (BARR),IZTAPALAPA,1071.9201760967892
3868,23600.0,55.0,departamento,2.0,1.0,1.0,PANTITLAN V,IZTACALCO,970.2746407460302
3869,26724.13793103448,58.0,departamento,2.0,2.0,1.0,PANTITLAN V,IZTACALCO,1328.435003969372
3870,23600.0,55.0,departamento,2.0,1.0,1.0,PANTITLAN V,IZTACALCO,970.2746407460302
3871,26724.13793103448,58.0,departamento,2.0,2.0,1.0,PANTITLAN V,IZTACALCO,1328.435003969372
3872,23600.0,55.0,departamento,2.0,1.0,1.0,PANTITLAN V,IZTACALCO,970.2746407460302
3873,32098.765432098764,243.0,departamento,5.0,3.0,8.0,SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,176.97825964194155
3874,32098.765432098764,243.0,departamento,5.0,3.0,8.0,SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,176.97825964194155
3875,20606.060606060608,165.0,casa,6.0,3.0,2.0,SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,122.00993627561748
3876,42968.75,384.0,departamento,3.0,3.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3073.4664748973178
3877,37614.66972477064,109.0,departamento,2.0,2.0,1.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2233.9714942999462
3878,42968.75,384.0,departamento,3.0,3.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3073.4664748973178
3879,51477.83251231527,203.0,departamento,3.0,2.0,3.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3294.2499717398746
3880,71794.8717948718,78.0,departamento,2.0,2.0,2.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3588.5908366969975
3881,37614.66972477064,109.0,departamento,2.0,2.0,1.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2233.9714942999462
3882,32222.222222222223,900.0,departamento,6.0,7.0,8.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3087.554413399909
3883,75000.0,600.0,departamento,4.0,5.0,6.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3614.8375050265513
3884,42968.75,384.0,departamento,3.0,3.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3073.4664748973178
3885,37614.66972477064,109.0,departamento,2.0,2.0,1.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2233.9714942999462
3886,34525.2774352651,811.0,departamento,3.0,5.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3453.863215657199
3887,46153.84615384616,819.0,departamento,4.0,5.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3346.742596183407
3888,80000.0,1000.0,departamento,6.0,10.0,8.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2952.6171810591254
3889,32222.222222222223,900.0,departamento,6.0,7.0,8.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3087.554413399909
3890,71794.8717948718,78.0,departamento,2.0,2.0,2.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3588.5908366969975
3891,50000.0,288.0,departamento,3.0,3.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3294.2499717398746
3892,39279.86906710311,611.0,casa,3.0,4.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2804.9252664920496
3893,33222.22222222222,900.0,casa,5.0,5.0,8.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,2804.9252664920496
3894,41000.0,1000.0,casa,3.0,3.0,24.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3294.2499717398746
3895,32222.222222222223,900.0,casa,3.0,3.0,8.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3570.8715359237135
3896,107340.27777777778,288.0,casa,4.0,5.0,5.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3292.440893149281
3897,31058.82352941177,952.0,casa,5.0,4.0,4.0,PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,3301.1496226611343
3898,32638.88888888889,72.0,departamento,3.0,2.0,1.0,CORPUS CHRISTY,ALVARO OBREGON,6318.444995513985
3899,32638.88888888889,72.0,departamento,3.0,2.0,1.0,CORPUS CHRISTY,ALVARO OBREGON,6318.444995513985
3900,20470.58823529412,425.0,casa,8.0,5.0,4.0,CORPUS CHRISTY,ALVARO OBREGON,6080.062604495546
3901,16980.95238095238,105.0,departamento,3.0,2.0,2.0,NUEVA VALLEJO,GUSTAVO A. MADERO,311.43556295815534
3902,30664.17910447761,134.0,departamento,2.0,2.0,1.0,NUEVA VALLEJO,GUSTAVO A. MADERO,401.1846630496904
3903,36250.0,160.0,casa,3.0,3.0,2.0,NUEVA VALLEJO,GUSTAVO A. MADERO,371.211102581395
3904,10171.73076923077,130.0,casa,3.0,3.0,2.0,NUEVA VALLEJO,GUSTAVO A. MADERO,528.0952863703673
3905,16515.6875,160.0,casa,3.0,1.0,1.0,NUEVA VALLEJO,GUSTAVO A. MADERO,550.0593137741496
3906,38488.63636363636,88.0,departamento,2.0,2.0,2.0,MARIA DEL CARMEN,BENITO JUAREZ,510.44979098854606
3907,38488.63636363636,88.0,departamento,2.0,2.0,2.0,MARIA DEL CARMEN,BENITO JUAREZ,510.44979098854606
3908,29500.0,100.0,departamento,2.0,2.0,1.0,MARIA DEL CARMEN,BENITO JUAREZ,427.3996463653146
3909,39743.58974358974,78.0,departamento,2.0,2.0,1.0,MARIA DEL CARMEN,BENITO JUAREZ,519.4272243082718
3910,39743.58974358974,78.0,departamento,2.0,2.0,1.0,MARIA DEL CARMEN,BENITO JUAREZ,519.4272243082718
3911,39010.98901098901,91.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,291.8024715772264
3912,47979.79797979798,99.0,departamento,2.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,140.6045963489247
3913,39010.98901098901,91.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,291.8024715772264
3914,10437.777777777776,90.0,departamento,2.0,1.0,2.0,LETRAN VALLE,BENITO JUAREZ,46.787502138816855
3915,49473.68421052631,95.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,485.7348063364952
3916,47979.79797979798,99.0,departamento,2.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,140.6045963489247
3917,52212.38938053097,113.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,425.8716702309488
3918,10437.777777777776,90.0,departamento,2.0,1.0,2.0,LETRAN VALLE,BENITO JUAREZ,46.787502138816855
3919,65354.330708661415,127.0,departamento,3.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,789.3049340167742
3920,6066.666666666667,150.0,departamento,4.0,4.0,2.0,LETRAN VALLE,BENITO JUAREZ,942.719684626902
3921,6066.666666666667,150.0,departamento,4.0,2.0,1.0,LETRAN VALLE,BENITO JUAREZ,935.7693366679864
3922,89873.29113924051,79.0,departamento,4.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,326.5032865517441
3923,59596.77419354839,62.0,departamento,2.0,1.0,1.0,LETRAN VALLE,BENITO JUAREZ,485.7348063364952
3924,59596.77419354839,62.0,departamento,2.0,1.0,1.0,LETRAN VALLE,BENITO JUAREZ,485.7348063364952
3925,43000.0,100.0,departamento,2.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,597.6428847784581
3926,43055.55555555556,72.0,departamento,2.0,2.0,1.0,LETRAN VALLE,BENITO JUAREZ,963.5188694920093
3927,13192.857142857143,140.0,departamento,3.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,46.787502138816855
3928,39010.98901098901,91.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,291.8024715772264
3929,49934.21052631579,76.0,departamento,2.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,529.5494312202247
3930,6066.666666666667,150.0,departamento,4.0,2.0,1.0,LETRAN VALLE,BENITO JUAREZ,935.7693366679864
3931,41592.9203539823,113.0,departamento,2.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,140.6045963489247
3932,10437.777777777776,90.0,departamento,2.0,1.0,2.0,LETRAN VALLE,BENITO JUAREZ,46.787502138816855
3933,49473.68421052631,95.0,departamento,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,485.7348063364952
3934,65354.330708661415,127.0,departamento,3.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,789.3049340167742
3935,13192.857142857143,140.0,departamento,3.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,46.787502138816855
3936,65354.330708661415,127.0,casa,3.0,2.0,2.0,LETRAN VALLE,BENITO JUAREZ,403.9409415232573
3937,60666.66666666666,135.0,casa,4.0,3.0,1.0,LETRAN VALLE,BENITO JUAREZ,403.9409415232573
3938,6066.666666666667,150.0,casa,4.0,4.0,2.0,LETRAN VALLE,BENITO JUAREZ,403.9409415232573
3939,,0.0,casa,3.0,2.0,1.0,LETRAN VALLE,BENITO JUAREZ,552.1389344638877
3940,8091.296875,192.0,casa,4.0,3.0,2.0,LETRAN VALLE,BENITO JUAREZ,551.147421456903
3941,16782.608695652172,115.0,casa,4.0,3.0,3.0,LETRAN VALLE,BENITO JUAREZ,551.147421456903
